id_rna,titre,titre_court,objet,nature,date_creation,date_declaration,date_publication,date_dissolution,groupement,position,num_voie,type_voie,libelle_voie,lieu_dit,lat,lon,dt_maj
W9G2004141,GROUPEMENT HOTELIER ET TOURISTIQUE GUADELOUPEEN - GHTG-UMIH GUADELOUPE,GROUPEMENT HOTELIER ET TOURISTIQUE GUA,"rassembler les htels de plus de 40 chambres gérés suivant une optique industrielle, rassembler également tous les professionnels des cafés, hébergements (moins de 40 chambres), restaurants, traiteurs, discothques (CHRD), défendre et promouvoir ces entreprises, et dans ce but, les représenter et les défendre devant les administrations, les pouvoirs publics et les organismes financiers, tant au point de vue économique, social que fiscal, d'assurer la coordination d'une concertation permanent entre ses membres et les différents organismes professionnels, fournir à ses adhérents la documentation et les renseignements d'ordre professionnels et social et éventuellement de procéder à toutes les études statistiques, de productivité, ou de prix de revient, en vue de l'amélioration éventuelle des conditions d'exploitation des entreprises intéressées, cette énumération n'est pas limitative",D,1989-03-09 00:00:00,2019-12-23 00:00:00,1901-07-01 00:00:00,,Simple,Active,,,,MONTAUBAN,16.229731,-61.472339,2020-06-23T16:00:06-04:00
W9G2004359,KIZ MY STYLE,KIZ MY STYLE,"réunir des personnes pour partager la passion de la danse dans toutes ses formes : cours, stages, manifestations, évnements, soirées, ventes exceptionnelles de produits",D,2016-11-16 00:00:00,2016-11-16 00:00:00,2016-12-24 00:00:00,,Simple,Active,6,résidence,Bleu de Mer,Bas du Fort,16.213068,-61.521378,2016-12-24T08:45:07-04:00
W9G2004891,SPANISH ARAWAKS,SPANISH ARAWAKS,"la pratique du football, manifestations sportives avec d'autres clubs, sorties culturelles, plages, sorties carnavalesques etc",D,2017-11-23 00:00:00,2017-11-23 00:00:00,2017-12-23 00:00:00,,Simple,Active,216,boulevard,Général de Gaulle,,16.205863,-61.489627,2017-12-23T08:45:06-04:00
W9G2005047,CHAMBRE REGIONALE DES PROFESSIONS LIBERALES ANTILLES-GUYANE - CRPL ANTILLES-GUYANE,CHAMBRE REGIONALE DES PROFESSIONS L...,"défendre les intérêts moraux, syndicaux, économiques, financiers des professions libérales et des professionnels libéraux ainsi que de tout travailleurs indépendants, de représenter ces différentes professions ainsi que les professionnels qui exercent de façon libérale et indépendante, de participer à toute négociation avec toutes les organisations syndicales de salariés ou d'employeurs, ou avec les pouvoirs publics, ayant pour objet d'examiner les conditions d'exercice des professionnels libéraux, ou les relations entre les professionnels libéraux employeurs et salariés, de signer, aprs avoir été expressément mandaté préalablement, par le bureau national de la Chambre nationale des professions libérales dans les conditions de l'article L 2231-2 du code du travail, tout accord collectif dont le champ d'action ne dépasse pas la région des Antilles-Guyane, le ressort géographique de la chambre régionale des professions libérales Antilles-Guyane est la région administrative des Antilles Guyane ; à cet effet la chambre des professions libérales des Antilles Guyane, pourra engager toute action, organiser toute campagne d'information, d'adhésion ou de sensibilisation, ou syndicale, et plus généralement accomplir toute action pour la défense et la sauvegarde des professions ci-dessus définies dans le respect des statuts et des décisions de la chambre nationale des professions libérales ; les désignations dans les organismes extérieurs dans lesquels la chambre nationale des professions libérales ou la chambre affiliées sont appelées à désigner des représentants, sont du seul ressort des instances nationales qui ont seules compétences pour y procéder",D,2018-04-13 00:00:00,2018-04-13 00:00:00,2018-05-19 00:00:00,,Simple,Active,38,résidence,les Ilets,rueFélix Mathias - Dampierre,16.202625,-61.477404,2018-05-24T11:39:51-04:00
W9G2010560,FEDERATION DES ASSOCIATIONS ABYMES NORD (F.A.A.N),FEDERATION DES ASSOCIATIONS ABYMES ...,"permettre des échanges permanents entre les associations qui la composent, elle se veut un véritable foyer de discussions et de coordination des activités culturelles, sportives, sociales touristiques et environnementales, pour cela la fédération devra coordonner les programmes d'activités des différentes associations et créer une solidarité effective entre elles, répandre la notion de responsabilité, permettre que l'individu prenne conscience de ses aptitudes",D,2008-10-24 00:00:00,2008-10-24 00:00:00,2009-05-23 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2019-11-18T09:24:26-04:00
W9G2010798,ASSOCIATION REGIONALE POUR LE CULTE DES TEMOINS DE JEHOVAH CIRCONSCRIPTION CINQ,ASSOCIATION REGIONALE POUR LE CULTE...,subvenir aux frais et a l'entretien et a l'exercice public du cul-te des temoins de jehovah dans le ressort de sa circonscription territoriale; organiser des assemblees et des rassemblements cultuelle,D,1993-10-19 00:00:00,2009-03-09 00:00:00,1993-11-10 00:00:00,,Simple,Active,,,,Nà° 15 lotissement,16.229731,-61.472339,2019-11-19T09:58:36-04:00
W9G2014790,COMPAGNIE THTRE DES RHAPSODES,COMPAGNIE THTRE DES RHAPSODES,"Activité de production, de création, et de diffusion de spectacles vivant, toutes formes d'enseignement dans le cadre de la pratique amateur et professionnelle, toutes actions culturelles en direction des publics, ceci aux moyens de toutes technologies qu'elle choisira.",D,2007-12-17 00:00:00,2007-12-17 00:00:00,2008-05-03 00:00:00,,Simple,Active,,,2 lotissement d'habitation Dampierre,,16.229731,-61.472339,2019-12-31T11:14:14-04:00
W9G2014846,LA PHARE,LA PHARE,"prendre soin de l'école et la rendre agréable, de façon à la faire aimer",D,1948-02-19 00:00:00,1948-02-19 00:00:00,,,Simple,Active,,,,,16.229731,-61.472339,2020-01-02T16:00:04-04:00
W9G2014856,ASSOCIATION SPORTIVE CULTURELLE DE BELLE-PLAINE,ASSOCIATION SPORTIVE CULTURELLE DE ...,"promouvoir l'activité culturelle, sportive, artistique, artisanale",D,1986-07-11 00:00:00,1993-08-31 00:00:00,1986-08-13 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-02T12:58:31-04:00
W9G2014888,GUADELOUPE DEMAIN,GUADELOUPE DEMAIN,rassembler au sein d'un club d'études et échanges d'idees de ceux qui souhaitent participer a l'action et a la reflexion engagée autour de l'avenir de la guadeloupe,D,1988-06-21 00:00:00,1988-06-21 00:00:00,1988-07-26 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-03T09:21:26-04:00
W9G2014914,CLUB NAUTIQUE ANCHORAGE,CLUB NAUTIQUE ANCHORAGE,"developper et favoriser sur le plan sportif et artistique ou scientifique la connaissance du milieu subaquatique ainsi que la pratique de tous les sports et activites comme plongee en scaphandre, la nage avec accessoires pratiquée en mer, piscine lac ou eau vive",D,1993-11-12 00:00:00,1993-11-12 00:00:00,1993-12-22 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-07T11:49:04-04:00
W9G2014987,COOPERATIVE DE L'ECOLE MIXTE DE PORT-BLANC,COOPERATIVE DE L'ECOLE MIXTE DE PO...,"creer et developper l'esprit d'amitie entre les eleves; resserrer les liens entre les parents et l'ecole, prendre soins du materiel",D,1986-01-29 00:00:00,1998-10-19 00:00:00,1986-03-12 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-07T17:52:35-04:00
W9G2015001,OFFICE DE TOURISME/SYNDICAT D'INITIATIVE DE GOSIER,OFFICE DE TOURISME/SYNDICAT D'INIT...,étudier et réaliser les mesures tendant a accroitre làactivité touristique,D,2001-11-15 00:00:00,2001-11-15 00:00:00,,,Simple,Active,,,,,16.229731,-61.472339,2020-01-08T09:27:00-04:00
W9G2015014,THE YOUTH,THE YOUTH,aider les jeunes a s'epanouir en decouvrant la langue anglaise des echanges culturels et linguistiques,D,1993-01-29 00:00:00,1993-01-29 00:00:00,1993-02-17 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-08T10:14:50-04:00
W9G2015108,LE KILIMANJARO,LE KILIMANJARO,"promouvoir la rencontre entre les cultures africaines et caraïbe, créer une banque des données fiables mises à jour pour les deux continents",D,1995-10-24 00:00:00,1995-10-24 00:00:00,,,Simple,Active,,,,Saint-felix,16.229731,-61.472339,2020-01-09T11:08:57-04:00
W9G2015147,CARET CLUB,CARET CLUB,"developper et promouvoir des activités sub-aquatiques ainsi que toutes les activités s'y rapportant initiation, enseignement, perfectionnement, stages",D,1992-01-08 00:00:00,1992-01-08 00:00:00,1992-01-29 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-09T15:02:57-04:00
W9G2015152,FEDERATION APHT (ASSOCIATION DES PROFESSIONNELS DE L'HOTELLERIE ET DU TOURISME.),FEDERATION APHT (ASSOCIATION DES PR...,rassembler toutes les professions concernees par le developpement hotelier et touristique de la guadeloupe. coordonner lerus actionsen vue d'orientr le developpement economique de ce secteur et de développer la valeur ajoutée,D,1991-11-04 00:00:00,1994-07-11 00:00:00,,,Simple,Active,,,,,16.229731,-61.472339,2020-01-09T15:22:05-04:00
W9G2015163,LEO CLUB GUADELOUPE,LEO CLUB GUADELOUPE,"promouvoir parmi les jeunes de la communauté, des activités de service qui développeront les qualités individuelles de leadership, expérience et une occasion offerte, unir ses membres dans l'amitié, la camaraderie et la compréhension mutuelle",D,2008-11-24 00:00:00,2008-11-24 00:00:00,,,Simple,Active,,,,MONTAUBAN,16.229731,-61.472339,2020-01-09T15:47:37-04:00
W9G2015188,SOUS LE SOLEIL,SOUS LE SOLEIL,"veiller à l'insertion socio-culturelle, socio-professionnelle sportive et éducative pour les jeunes (10 à 25 ans) défavorisés, issus de parents à revenu modeste du gosier. elle utilise tous les moyens légalement permis pour réaliser cet objet.",D,2003-04-16 00:00:00,2003-04-16 00:00:00,2003-06-21 00:00:00,,Simple,Active,,,GRAND BAIE,,16.229731,-61.472339,2020-01-09T17:46:42-04:00
W9G2015207,RDIO FOUFOU,RDIO FOUFOU,"créer des émissions culturelles de variété, de loisirs sur la ra- dio diffusion en modulation de fréquence",D,1982-02-18 00:00:00,1982-02-18 00:00:00,1982-03-02 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T09:58:47-04:00
W9G2015212,COMITE D'ORGANISATION DE FOOTBALL INTER-OLLECTIVITE.,COMITE D'ORGANISATION DE FOOTBALL ...,"organiser et gérer le championnat inter-collectivite - creation d'activites culturelles, artistiques et touristiques afin de resserrer les liens effectifs qui existent entre les differentes collectivites et autres",D,1998-01-07 00:00:00,1998-01-07 00:00:00,1998-03-21 00:00:00,,Simple,Active,,,,Boulevard du general de gaulle,16.229731,-61.472339,2020-01-10T10:14:06-04:00
W9G2015240,VERTIGUA,VERTIGUA,"pratique, promotion et enseignement des sports suivants : speleologie,escalade, descente de rivieres, randonnees sportives",D,1991-04-04 00:00:00,1991-04-04 00:00:00,1991-05-02 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T11:34:39-04:00
W9G2015253,LE SAINT BERNARD (L.S.B),LE SAINT BERNARD (L.S.B),"développer l'emploi social, d'aider les personnes qui sont dans le besoin, d'inciter au travail salarié et par la même occasion réduire le taux de chŽmage, elle a pour objet d'intervenir chez les particuliers et dans les petites structures, afin dàeffectuer différentes tâches ménagres",D,2005-06-20 00:00:00,2005-06-20 00:00:00,2005-10-01 00:00:00,,Simple,Active,,,,MICHAUX II,16.229731,-61.472339,2020-01-10T12:07:43-04:00
W9G2015272,ASSOCIATION POUR LE DEVELOPPEMENT ET L'EPANOUISSEMENT DE L'ENFANT,ASSOCIATION POUR LE DEVELOPPEMENT E...,aider au développement e tà l'épanouissement de l'enfant,D,1985-07-09 00:00:00,1985-07-09 00:00:00,1985-07-09 00:00:00,,Simple,Active,,,MAISON GISORS .TH,MONTAUBAN,16.229731,-61.472339,2020-01-10T16:00:03-04:00
W9G2015378,ASSOCIATION CULTURELLE DE GRAND-BAIE 'L'UNIVERCIEL',ASSOCIATION CULTURELLE DE GRAND-BAI...,initier les personnes aux activités socio-culturelles,D,1989-03-03 00:00:00,1989-03-03 00:00:00,,,Simple,Active,,,,Grand-baie cà°monsieur terro marc,16.229731,-61.472339,2020-01-13T16:54:44-04:00
W9G2015387,ASSOCIATION POUR LE DVELOPPEMENT DU YATCHING EN GUADELOUPE,ASSOCIATION POUR LE DEVELOPPEMENT D...,promouvoir les croisires et le tourisme nautique en Guadeloupe.,D,1970-11-30 00:00:00,1970-11-30 00:00:00,,,Simple,Active,,,gosier,,16.229731,-61.472339,2020-01-13T17:52:06-04:00
W9G2015414,ARAWAK BRIDGE CLUB,ARAWAK BRIDGE CLUB,developper le gout et la pratique du bridge et des jeux de l'esprit elle s'interdit toute discussion présentant un caractre politique ou confessionnel,D,1987-04-14 00:00:00,1987-04-14 00:00:00,1987-06-03 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-14T16:00:21-04:00
W9G2015422,CLUB RICHELIEU POINSETTIA,CLUB RICHELIEU FEMININ DE POINTE-A-...,épanouir la personnalité des membres par les contacts et les àuvres sociales,D,1988-06-15 00:00:00,1988-06-15 00:00:00,1992-10-28 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-14T16:00:21-04:00
W9G2000141,EGLISE EVANGELIQUE BAPTISTE DE MARE GAILLARD,EGLISE EVANGELIQUE BAPTISTE DE MARE GA,"assurer, de maintenir et de propager le message et la pratique de l'Evangile de Jésus-Crist , la célébration du culte protestant évangélique conforlmément aux principes indiqués dans la confession de foi, de pourvoir en tout ou en partie aux frais et besoins de ce culte et des oeuvres chrétiennes qui s'y rattachent",D,1997-07-15 00:00:00,2017-10-03 00:00:00,1901-07-01 00:00:00,,Simple,Active,,,Mare-Gaillard,,16.229731,-61.472339,2019-01-15T12:16:45-04:00
W9G2000369,MADIANA,MADIANA,pratique des sports et particulierment le foot-ball,D,1964-07-28 00:00:00,2020-05-05 00:00:00,1964-08-15 00:00:00,,Simple,Active,,,Mare Gaillard,,16.229731,-61.472339,2020-11-03T16:00:03-04:00
W9G2001254,ASSOCIATION DE SERVICE EN TECHNOLOGIE DE L'INFORMATION ET DE LA COMMUNICATION - ASTIC,ASTIC,"réaliser des prestaions de services dans le domaine des nouvelles technologies de l'information et de la communication, la liste des prestataires suivantes non exhaustive sera développée directement ou indirectement par l'association : prestations de services en nettoyage, recyclage et maintenance des matériels informatiques, prestations de services sur site et en atelier, prestations de formations et de conseils en informatique, prestations de sonorisations, prestations audiovisuels",D,2010-11-29 00:00:00,2010-11-29 00:00:00,2011-02-12 00:00:00,,Simple,Active,,impasse,Amédée Clara,,16.229731,-61.472339,2011-02-12T10:39:22-04:00
W9G2001437,ASSOCIATION DES MARCHANDS AMBULANTS ANTILLAIS,ASSOCIATION DES MARCHANDS AMBULANTS...,"la défense de la profession, et l'amélioration de la diffusion de la mode balnéaire par vente ambulante à la clientle touristique et locale sur les plages des départements de la Guadeloupe  de la Martinique et du département de la Corse Ajaccio (sud) 2A et Bastia (nord) 2B",D,1998-11-20 00:00:00,2020-06-15 00:00:00,1901-07-01 00:00:00,,Simple,Active,,,Impasse Gaston Chateaubon,Dampierre,16.229731,-61.472339,2020-12-14T16:00:06-04:00
W9G2001467,O FIL DE L'O,O FIL DE L'O,"informer et sensibiliser le public scolaire et le grand public sur la protection de l'environnement marin et sa biodiversité  par la pratique de multiples activités physiques et sportives, l'association s'interdit toute discrimination, de quelque nature qu'elle soit, dans sa vie, son organisation et son fonctionnement",D,2011-03-02 00:00:00,2014-03-31 00:00:00,2011-05-21 00:00:00,,Simple,Active,,impasse,Bas du Fort,,16.229731,-61.472339,2016-04-13T14:39:05-04:00
W9G2001477,ASSOCIATION DES PRODUCTEURS INDEPENDANTS DE L'AUDIOVISUEL DANS LA CARAÏBE,ASSOCIATION DES PRODUCTEURS INDEPEN...,"favoriser le développement de la production audiovisuelle et cinématographique dans la caraïbe, valoriser l'identité des créateurs et producteurs antillais, de permettre à des porteurs de projets de produire et réaliser ces derniers, mettre en place des plans de formation permettant aux jeunes d'acquerir ou compléter leur compétence, favoriser le perfectionnement des techniciens de l'audiovisuel et du cinéma, promouvoir dans ses domaines de compétences, la coopération régionale avec les autres pays de la caraïbe, assurer toute prestation pour la télévision, le cinéma et d'une manire plus générale pour l'industrie du spectacle",D,2011-03-30 00:00:00,2011-03-30 00:00:00,2011-05-21 00:00:00,,Simple,Active,94,résidence,Grand Cannet,,16.200669,-61.469226,2011-05-24T14:04:30-04:00
W9G2001685,ASSOCIATION GOLF KITTY MICHAEL GUADELOUPE 2012,ASSOCIATION GOLF KITTY MICHAEL GUAD...,l'organisation du tournoi international de golf féminin qui aura lieu sur le golf de Saint-François le lundi 4 Juin au samedi 9 Juin 2012,D,2011-07-19 00:00:00,2011-07-19 00:00:00,2011-09-17 00:00:00,,Simple,Active,,,Tour Fleur d'Epée,Bas du Fort,16.229731,-61.472339,2011-09-16T13:07:06-04:00
W9G2002655,MODE D'EMPLOI,MODE D'EMPLOI,la formation diverse et l'insertion des personnes,D,2013-05-28 00:00:00,2016-07-07 00:00:00,2013-06-29 00:00:00,2016-05-02 00:00:00,Simple,Dissoute,2270,chemin,Labrousse,,16.225378,-61.511999,2018-12-12T14:00:22-04:00
W9G2003473,COOPERATION REGIONALE DES OFFICIERS MARINE MARCHANDE DE LA CARAIBE - C.R.O.M.M.C,COOPERATION REGIONALE DES OFFICIERS...,"assurer la promotion des métiers et activités liés, directement ou indirectement, au transport maritime en particulier : de regrouper d'une part tous les officiers de la marine marchande, titulaire d'un diplŽme ou d'un brevet obtenu dans les Ecoles Nationales de la Marine Marchande (ENMM) ou dans un centre de l'Ecole Nationale Supérieure Maritime (ENSM) ou autres établissements maritimes, d'autre part les officiers de la marine marchande des pays de la caraïbe tous en conformité avec les exigences de la norme internationale STCW;à  faire connaître et promouvoir auprs des entreprises et des jeunes de la profession d'officier de la marine marchande; promouvoir toute action, ou initiative destinée à  favoriser la vie associative dans les centres de l'ENSM ainsi que les relations amicales et culturelles avec des associations professionnelles ou d'élves de grandes écoles et d'universités; à  favoriser et développer des liens amicaux et d'entraide entre les officiers, élves officiers et anciens élves, qu'ils soient navigants ou sédentaires, dans le but de sauvegarder et défendre les intérêts communs, moraux et matériels, présents ou futurs; participer activement activement aux activités liées aux organismes publics et officiels, tels que les centres de l'Ecole Nationale Supérieures Maritime et les lycéees maritimes; être présente et collaborer au sein des infrastructures portuaires et organismes para maritimes; être présente et force de proposition au sein de toute organisation nationale ou internationale à  caractre maritime; établir une coopération avec toutes les organisationsà  (internationales, professionnelles, etc....) qui oeuvrent pour maintenir la sécurité en mer et la qualification des équipagesà",D,2015-01-28 00:00:00,2015-01-28 00:00:00,2015-04-04 00:00:00,,Simple,Active,8,lotissement,SODEG,Bas du Fort,16.220978,-61.52593,2015-04-14T18:14:21-04:00
